annee,departement,age_min,age_max,population
2019,57,85,89,20952
2019,57,90,94,10415
2019,57,95,120,2758
2019,58,0,4,7627
2019,58,5,9,9068
2019,58,10,14,10244
2019,58,15,19,10485
2019,58,20,24,8728
2019,58,25,29,7726
2019,58,30,34,8665
2019,58,35,39,9495
2019,58,40,44,10464
2019,58,45,49,11260
2019,58,50,54,12688
2019,58,55,59,14136
2019,58,60,64,15043
2019,58,65,69,16036
2019,58,70,74,15910
2019,58,75,79,11620
2019,58,80,84,7988
2019,58,85,89,6304
2019,58,90,94,3258
2019,58,95,120,1112
2019,59,0,4,142524
2019,59,5,9,164517
2019,59,10,14,175603
2019,59,15,19,180529
2019,59,20,24,177455
2019,59,25,29,158730
2019,59,30,34,161529
2019,59,35,39,166187
2019,59,40,44,167405
2019,59,45,49,160387
2019,59,50,54,164181
2019,59,55,59,157435
2019,59,60,64,149083
2019,59,65,69,138395
2019,59,70,74,128168
2019,59,75,79,90173
2019,59,80,84,53548
2019,59,85,89,42045
2019,59,90,94,21929
2019,59,95,120,6823
2019,60,0,4,46864
2019,60,5,9,55304
2019,60,10,14,58758
2019,60,15,19,54548
2019,60,20,24,47002
2019,60,25,29,42701
2019,60,30,34,50180
2019,60,35,39,53544
2019,60,40,44,54991
2019,60,45,49,54597
2019,60,50,54,57112
2019,60,55,59,54968
2019,60,60,64,49983
2019,60,65,69,44924
2019,60,70,74,41577
2019,60,75,79,28382
2019,60,80,84,17001
2019,60,85,89,12639
2019,60,90,94,6405
2019,60,95,120,1779
2019,61,0,4,11771
2019,61,5,9,14206
2019,61,10,14,16246
2019,61,15,19,15642
2019,61,20,24,13330
2019,61,25,29,11881
2019,61,30,34,12489
2019,61,35,39,13748
2019,61,40,44,15137
2019,61,45,49,15540
2019,61,50,54,18298
2019,61,55,59,19060
2019,61,60,64,19558
2019,61,65,69,19688
2019,61,70,74,19462
2019,61,75,79,13843
2019,61,80,84,9321
2019,61,85,89,8137
2019,61,90,94,4079
2019,61,95,120,1436
2019,62,0,4,74769
2019,62,5,9,90479
2019,62,10,14,99073
2019,62,15,19,94793
2019,62,20,24,84219
2019,62,25,29,73401
2019,62,30,34,81933
2019,62,35,39,90423
2019,62,40,44,92246
2019,62,45,49,90508
2019,62,50,54,95623
2019,62,55,59,94036
2019,62,60,64,92681
2019,62,65,69,87666
2019,62,70,74,81620
2019,62,75,79,54681
2019,62,80,84,32518
2019,62,85,89,25860
2019,62,90,94,13560
2019,62,95,120,3845
2019,63,0,4,31270
2019,63,5,9,35310
2019,63,10,14,38911
2019,63,15,19,43321
2019,63,20,24,41883
2019,63,25,29,35947
2019,63,30,34,37900
2019,63,35,39,39444
2019,63,40,44,41460
2019,63,45,49,41379
2019,63,50,54,44521
2019,63,55,59,43038
2019,63,60,64,41927
2019,63,65,69,40746
2019,63,70,74,39842
2019,63,75,79,29667
2019,63,80,84,18939
2019,63,85,89,14059
2019,63,90,94,7384
2019,63,95,120,2169
2019,64,0,4,30859
2019,64,5,9,35252
2019,64,10,14,38812
2019,64,15,19,38935
2019,64,20,24,34534
2019,64,25,29,32046
2019,64,30,34,37040
2019,64,35,39,40275
2019,64,40,44,43683
2019,64,45,49,42995
2019,64,50,54,48241
2019,64,55,59,49080
2019,64,60,64,48079
2019,64,65,69,45410
2019,64,70,74,44683
2019,64,75,79,33854
2019,64,80,84,23677
2019,64,85,89,17762
2019,64,90,94,9734
2019,64,95,120,2948
2019,65,0,4,9205
2019,65,5,9,10946
2019,65,10,14,12195
2019,65,15,19,12766
2019,65,20,24,11548
2019,65,25,29,10151
2019,65,30,34,11515
2019,65,35,39,11926
2019,65,40,44,13059
2019,65,45,49,13432
2019,65,50,54,15654
2019,65,55,59,16567
2019,65,60,64,16909
2019,65,65,69,16819
2019,65,70,74,16331
2019,65,75,79,12011
2019,65,80,84,8324
2019,65,85,89,6442
2019,65,90,94,3655
2019,65,95,120,1128
2019,66,0,4,22071
2019,66,5,9,25758
2019,66,10,14,28890
2019,66,15,19,27228
2019,66,20,24,23519
2019,66,25,29,21090
2019,66,30,34,23419
2019,66,35,39,26346
2019,66,40,44,28879
2019,66,45,49,28957
2019,66,50,54,33070
2019,66,55,59,33921
2019,66,60,64,34132
2019,66,65,69,33679
2019,66,70,74,34030
2019,66,75,79,27171
2019,66,80,84,17492
2019,66,85,89,12494
2019,66,90,94,6558
2019,66,95,120,1890
2019,67,0,4,56887
2019,67,5,9,64346
2019,67,10,14,68933
2019,67,15,19,71866
2019,67,20,24,74362
2019,67,25,29,70840
2019,67,30,34,74176
2019,67,35,39,73442
2019,67,40,44,74965
2019,67,45,49,71285
2019,67,50,54,78980
2019,67,55,59,79960
2019,67,60,64,74148
2019,67,65,69,67805
2019,67,70,74,60411
2019,67,75,79,39596
2019,67,80,84,30975
2019,67,85,89,21608
2019,67,90,94,10571
2019,67,95,120,3266
2019,68,0,4,37348
2019,68,5,9,43557
2019,68,10,14,47511
2019,68,15,19,44491
2019,68,20,24,40925
2019,68,25,29,38693
2019,68,30,34,44565
2019,68,35,39,47311
2019,68,40,44,49079
2019,68,45,49,48766
2019,68,50,54,55066
2019,68,55,59,54932
2019,68,60,64,51218
2019,68,65,69,47605
2019,68,70,74,43196
2019,68,75,79,28907
2019,68,80,84,21858
2019,68,85,89,14914
2019,68,90,94,7267
2019,68,95,120,2022
2019,69,0,4,108968
2019,69,5,9,117000
2019,69,10,14,121912
2019,69,15,19,131233
2019,69,20,24,139159
2019,69,25,29,133651
2019,69,30,34,134024
2019,69,35,39,127782
2019,69,40,44,125255
2019,69,45,49,116204
2019,69,50,54,118050
2019,69,55,59,111403
2019,69,60,64,97726
2019,69,65,69,85979
2019,69,70,74,81899
2019,69,75,79,67164
2019,69,80,84,45534
2019,69,85,89,33300
2019,69,90,94,18335
2019,69,95,120,6436
2019,70,0,4,10253
2019,70,5,9,12949
2019,70,10,14,14535
2019,70,15,19,13900
2019,70,20,24,11058
2019,70,25,29,9736
2019,70,30,34,11553
2019,70,35,39,12777
2019,70,40,44,13993
2019,70,45,49,14540
2019,70,50,54,16710
2019,70,55,59,16538
2019,70,60,64,16435
2019,70,65,69,15905
2019,70,70,74,15502
2019,70,75,79,10908
2019,70,80,84,6771
2019,70,85,89,4864
2019,70,90,94,2221
2019,70,95,120,625
2019,71,0,4,23707
2019,71,5,9,28786
2019,71,10,14,32658
2019,71,15,19,30594
2019,71,20,24,25790
2019,71,25,29,22618
2019,71,30,34,26409
2019,71,35,39,29023
2019,71,40,44,31102
2019,71,45,49,32284
2019,71,50,54,37138
2019,71,55,59,38529
2019,71,60,64,38690
2019,71,65,69,38535
2019,71,70,74,38249
2019,71,75,79,29068
2019,71,80,84,19019
2019,71,85,89,14663
2019,71,90,94,8007
2019,71,95,120,2493
2019,72,0,4,28226
2019,72,5,9,33148
2019,72,10,14,36376
2019,72,15,19,36537
2019,72,20,24,31441
2019,72,25,29,27803
2019,72,30,34,29709
2019,72,35,39,30939
2019,72,40,44,33395
2019,72,45,49,34652
2019,72,50,54,37746
2019,72,55,59,37758
2019,72,60,64,36405
2019,72,65,69,35152
2019,72,70,74,33741
2019,72,75,79,24530
2019,72,80,84,16435
2019,72,85,89,13464
2019,72,90,94,7285
2019,72,95,120,2376
2019,73,0,4,22050
2019,73,5,9,25806
2019,73,10,14,27754
2019,73,15,19,26956
2019,73,20,24,22959
2019,73,25,29,22326
2019,73,30,34,25827
2019,73,35,39,28077
2019,73,40,44,29162
2019,73,45,49,28382
2019,73,50,54,31561
2019,73,55,59,30687
2019,73,60,64,29113
2019,73,65,69,26138
2019,73,70,74,25165
2019,73,75,79,18452
2019,73,80,84,12300
2019,73,85,89,8874
2019,73,90,94,4698
2019,73,95,120,1510
2019,74,0,4,49974
2019,74,5,9,54146
2019,74,10,14,56117
2019,74,15,19,50224
2019,74,20,24,42871
2019,74,25,29,47703
2019,74,30,34,59575
2019,74,35,39,62371
2019,74,40,44,61856
2019,74,45,49,58198
2019,74,50,54,59427
2019,74,55,59,57124
2019,74,60,64,48600
2019,74,65,69,41786
2019,74,70,74,39506
2019,74,75,79,30038
2019,74,80,84,19917
2019,74,85,89,13931
2019,74,90,94,6690
2019,74,95,120,2213
2019,75,0,4,95549
2019,75,5,9,87098
2019,75,10,14,94375
2019,75,15,19,110777
2019,75,20,24,157859
2019,75,25,29,192681
2019,75,30,34,196707
2019,75,35,39,151017
2019,75,40,44,136706
2019,75,45,49,131675
2019,75,50,54,131966
2019,75,55,59,126491
2019,75,60,64,111928
2019,75,65,69,97736
2019,75,70,74,94862
2019,75,75,79,76785
2019,75,80,84,49166
2019,75,85,89,32630
2019,75,90,94,18503
2019,75,95,120,8139
2019,76,0,4,66145
2019,76,5,9,73618
2019,76,10,14,78725
2019,76,15,19,80288
2019,76,20,24,77660
2019,76,25,29,70416
2019,76,30,34,74065
2019,76,35,39,76656
2019,76,40,44,76536
2019,76,45,49,72622
2019,76,50,54,79722
2019,76,55,59,79113
2019,76,60,64,77935
2019,76,65,69,74433
2019,76,70,74,70573
2019,76,75,79,51138
2019,76,80,84,32311
2019,76,85,89,25201
2019,76,90,94,13104
2019,76,95,120,3943
2019,77,0,4,87328
2019,77,5,9,97870
2019,77,10,14,104234
2019,77,15,19,98889
2019,77,20,24,89943
2019,77,25,29,81737
2019,77,30,34,92362
2019,77,35,39,97761
2019,77,40,44,99802
2019,77,45,49,95564
2019,77,50,54,98940
2019,77,55,59,92539
2019,77,60,64,81225
2019,77,65,69,69025
2019,77,70,74,61724
2019,77,75,79,44073
2019,77,80,84,27356
2019,77,85,89,19510
2019,77,90,94,10069
2019,77,95,120,2824
2019,78,0,4,87306
2019,78,5,9,97257
2019,78,10,14,102895
2019,78,15,19,97477
2019,78,20,24,84854
2019,78,25,29,78893
2019,78,30,34,87620
2019,78,35,39,94052
2019,78,40,44,98652
2019,78,45,49,100347
2019,78,50,54,100517
2019,78,55,59,95209
2019,78,60,64,81408
2019,78,65,69,67890
2019,78,70,74,62678
2019,78,75,79,49999
2019,78,80,84,33699
2019,78,85,89,24258
2019,78,90,94,12498
2019,78,95,120,4015
2019,79,0,4,16794
2019,79,5,9,20522
2019,79,10,14,24021
2019,79,15,19,22411
2019,79,20,24,17742
2019,79,25,29,16457
2019,79,30,34,18545
2019,79,35,39,20866
2019,79,40,44,22825
2019,79,45,49,23791
2019,79,50,54,25975
2019,79,55,59,26253
2019,79,60,64,26123
2019,79,65,69,24442
2019,79,70,74,23388
2019,79,75,79,16752
2019,79,80,84,11462
2019,79,85,89,9279
2019,79,90,94,4728
2019,79,95,120,1523
2019,80,0,4,26556
2019,80,5,9,31360
2019,80,10,14,35480
2019,80,15,19,38654
2019,80,20,24,37309
2019,80,25,29,31337
2019,80,30,34,31833
2019,80,35,39,33296
2019,80,40,44,34186
2019,80,45,49,34244
2019,80,50,54,37248
2019,80,55,59,36116
2019,80,60,64,34603
2019,80,65,69,33615
2019,80,70,74,32765
2019,80,75,79,23109
2019,80,80,84,14211
2019,80,85,89,10833
2019,80,90,94,5533
2019,80,95,120,1779
2019,81,0,4,17076
2019,81,5,9,20545
2019,81,10,14,23599
2019,81,15,19,22528
2019,81,20,24,19002
2019,81,25,29,16754
2019,81,30,34,18809
2019,81,35,39,20942
2019,81,40,44,23582
2019,81,45,49,24273
2019,81,50,54,26849
2019,81,55,59,27723
2019,81,60,64,27532
2019,81,65,69,26412
2019,81,70,74,25869
2019,81,75,79,19902
2019,81,80,84,13385
2019,81,85,89,11186
2019,81,90,94,6658
2019,81,95,120,1920
2019,82,0,4,12802
2019,82,5,9,15584
2019,82,10,14,18195
2019,82,15,19,16324
2019,82,20,24,12940
2019,82,25,29,11292
2019,82,30,34,13746
2019,82,35,39,15187
2019,82,40,44,17221
2019,82,45,49,17635
2019,82,50,54,18143
2019,82,55,59,17884
2019,82,60,64,17465
2019,82,65,69,16536
2019,82,70,74,15875
2019,82,75,79,11476
2019,82,80,84,7501
2019,82,85,89,5892
2019,82,90,94,3155
2019,82,95,120,1186
2019,83,0,4,49855
2019,83,5,9,56411
2019,83,10,14,61294
2019,83,15,19,57821
2019,83,20,24,53481
2019,83,25,29,49018
2019,83,30,34,57352
2019,83,35,39,63093
2019,83,40,44,65415
2019,83,45,49,64976
2019,83,50,54,73573
2019,83,55,59,76234
2019,83,60,64,75286
2019,83,65,69,75095
2019,83,70,74,74437
2019,83,75,79,63723
2019,83,80,84,42926
2019,83,85,89,29659
2019,83,90,94,15673
2019,83,95,120,4938
2019,84,0,4,29263
2019,84,5,9,33154
2019,84,10,14,35734
2019,84,15,19,32788
2019,84,20,24,27217
2019,84,25,29,26394
2019,84,30,34,30868
2019,84,35,39,33150
2019,84,40,44,35054
2019,84,45,49,33607
2019,84,50,54,37608
2019,84,55,59,38992
2019,84,60,64,36619
2019,84,65,69,34807
2019,84,70,74,33588
2019,84,75,79,26640
2019,84,80,84,17363
2019,84,85,89,12404
2019,84,90,94,6579
2019,84,95,120,1960
2019,85,0,4,31460
2019,85,5,9,38154
2019,85,10,14,44410
2019,85,15,19,42356
2019,85,20,24,32416
2019,85,25,29,29667
2019,85,30,34,33919
2019,85,35,39,38430
2019,85,40,44,43925
2019,85,45,49,43978
2019,85,50,54,46347
2019,85,55,59,46450
2019,85,60,64,49012
2019,85,65,69,49883
2019,85,70,74,50102
2019,85,75,79,35860
2019,85,80,84,22869
2019,85,85,89,18080
2019,85,90,94,9082
2019,85,95,120,2874
2019,86,0,4,20647
2019,86,5,9,24070
2019,86,10,14,26779
2019,86,15,19,29290
2019,86,20,24,29689
2019,86,25,29,24747
2019,86,30,34,23634
2019,86,35,39,25137
2019,86,40,44,26105
2019,86,45,49,26407
2019,86,50,54,28052
2019,86,55,59,27440
2019,86,60,64,27418
2019,86,65,69,27263
2019,86,70,74,25566
2019,86,75,79,18490
2019,86,80,84,12671
2019,86,85,89,10365
2019,86,90,94,5719
2019,86,95,120,2045
2019,87,0,4,16180
2019,87,5,9,18148
2019,87,10,14,20376
2019,87,15,19,22055
2019,87,20,24,21954
2019,87,25,29,18922
2019,87,30,34,18853
2019,87,35,39,19836
2019,87,40,44,21066
2019,87,45,49,21854
2019,87,50,54,24636
2019,87,55,59,24789
2019,87,60,64,24615
2019,87,65,69,24418
2019,87,70,74,25202
2019,87,75,79,18512
2019,87,80,84,11860
2019,87,85,89,9588
2019,87,90,94,5313
2019,87,95,120,1936
2019,88,0,4,15420
2019,88,5,9,18244
2019,88,10,14,20727
2019,88,15,19,20221
2019,88,20,24,17213
2019,88,25,29,16056
2019,88,30,34,17761
2019,88,35,39,19160
2019,88,40,44,20662
2019,88,45,49,20955
2019,88,50,54,24195
2019,88,55,59,26100
2019,88,60,64,26153
2019,88,65,69,25394
2019,88,70,74,24596
2019,88,75,79,17202
2019,88,80,84,11205
2019,88,85,89,8721
2019,88,90,94,4553
2019,88,95,120,1346
2019,89,0,4,15300
2019,89,5,9,18135
2019,89,10,14,20254
2019,89,15,19,18719
2019,89,20,24,14723
2019,89,25,29,13839
2019,89,30,34,16898
2019,89,35,39,18267
2019,89,40,44,19469
2019,89,45,49,19967
2019,89,50,54,22740
2019,89,55,59,22931
2019,89,60,64,22522
2019,89,65,69,22493
2019,89,70,74,22679
2019,89,75,79,16029
2019,89,80,84,10230
2019,89,85,89,8270
2019,89,90,94,4400
2019,89,95,120,1456
2019,90,0,4,6436
2019,90,5,9,7451
2019,90,10,14,8633
2019,90,15,19,9159
2019,90,20,24,8526
2019,90,25,29,7073
2019,90,30,34,7649
2019,90,35,39,8037
2019,90,40,44,8336
2019,90,45,49,8469
2019,90,50,54,9570
2019,90,55,59,9269
2019,90,60,64,8682
2019,90,65,69,7905
2019,90,70,74,7752
2019,90,75,79,5559
2019,90,80,84,3634
2019,90,85,89,2854
2019,90,90,94,1395
2019,90,95,120,502
2019,91,0,4,83532
2019,91,5,9,88751
2019,91,10,14,92365
2019,91,15,19,87572
2019,91,20,24,84705
2019,91,25,29,79439
2019,91,30,34,85246
2019,91,35,39,86123
2019,91,40,44,86513
2019,91,45,49,86362
2019,91,50,54,87354
2019,91,55,59,82975
2019,91,60,64,72614
2019,91,65,69,59038
2019,91,70,74,52038
2019,91,75,79,40222
2019,91,80,84,27132
2019,91,85,89,20238
2019,91,90,94,10522
2019,91,95,120,3312
2019,92,0,4,96068
2019,92,5,9,99215
2019,92,10,14,100561
2019,92,15,19,99438
2019,92,20,24,105329
2019,92,25,29,111943
2019,92,30,34,121198
2019,92,35,39,120303
2019,92,40,44,116808
2019,92,45,49,111899
2019,92,50,54,108100
2019,92,55,59,102457
2019,92,60,64,86369
2019,92,65,69,70172
2019,92,70,74,64125
2019,92,75,79,50379
2019,92,80,84,33832
2019,92,85,89,24908
2019,92,90,94,13726
2019,92,95,120,5172
2019,93,0,4,118700
2019,93,5,9,123511
2019,93,10,14,122909
2019,93,15,19,116170
2019,93,20,24,113532
2019,93,25,29,111581
2019,93,30,34,124696
2019,93,35,39,125082
2019,93,40,44,120590
2019,93,45,49,110250
2019,93,50,54,103379
2019,93,55,59,95301
2019,93,60,64,80973
2019,93,65,69,68424
2019,93,70,74,57012
2019,93,75,79,38188
2019,93,80,84,23831
2019,93,85,89,17143
2019,93,90,94,8680
2019,93,95,120,2854
2019,94,0,4,86829
2019,94,5,9,89677
2019,94,10,14,91546
2019,94,15,19,89771
2019,94,20,24,96512
2019,94,25,29,96965
2019,94,30,34,102791
2019,94,35,39,100240
2019,94,40,44,96785
2019,94,45,49,93093
2019,94,50,54,92058
2019,94,55,59,88090
2019,94,60,64,77544
2019,94,65,69,63412
2019,94,70,74,54915
2019,94,75,79,42274
2019,94,80,84,27916
2019,94,85,89,20695
2019,94,90,94,11434
2019,94,95,120,4201
2019,95,0,4,87631
2019,95,5,9,90781
2019,95,10,14,93877
2019,95,15,19,87425
2019,95,20,24,81496
2019,95,25,29,75784
2019,95,30,34,83728
2019,95,35,39,88755
2019,95,40,44,87678
2019,95,45,49,82650
2019,95,50,54,80123
2019,95,55,59,77204
2019,95,60,64,68874
2019,95,65,69,57112
2019,95,70,74,49624
2019,95,75,79,34316
2019,95,80,84,21465
2019,95,85,89,15292
2019,95,90,94,7781
2019,95,95,120,2778
2019,France métropolitaine ,0,4,3354800
2019,France métropolitaine ,5,9,3787984
2019,France métropolitaine ,10,14,4101914
2019,France métropolitaine ,15,19,4073911
2019,France métropolitaine ,20,24,3846075
2019,France métropolitaine ,25,29,3602869
2019,France métropolitaine ,30,34,3910260
2019,France métropolitaine ,35,39,4048543
2019,France métropolitaine ,40,44,4165930
2019,France métropolitaine ,45,49,4080777
2019,France métropolitaine ,50,54,4359251
2019,France métropolitaine ,55,59,4293211
2019,France métropolitaine ,60,64,4069284
2019,France métropolitaine ,65,69,3801403
2019,France métropolitaine ,70,74,3623636
2019,France métropolitaine ,75,79,2697467
2019,France métropolitaine ,80,84,1766265
2019,France métropolitaine ,85,89,1328342
2019,France métropolitaine ,90,94,698114
2019,France métropolitaine ,95,120,224801
2019,971,0,4,18739
2019,971,5,9,20348
2019,971,10,14,23160
2019,971,15,19,24691
2019,971,20,24,18459
2019,971,25,29,15904
2019,971,30,34,18529
2019,971,35,39,18407
2019,971,40,44,20033
2019,971,45,49,24168
2019,971,50,54,28441
2019,971,55,59,30771
2019,971,60,64,29817
2019,971,65,69,25641
2019,971,70,74,21671
2019,971,75,79,15829
2019,971,80,84,10446
2019,971,85,89,6531
2019,971,90,94,3187
2019,971,95,120,1073
2019,972,0,4,15729
2019,972,5,9,17233
2019,972,10,14,19553
2019,972,15,19,20358
2019,972,20,24,16361
2019,972,25,29,14251
2019,972,30,34,17489
2019,972,35,39,17656
2019,972,40,44,17306
2019,972,45,49,20070
2019,972,50,54,27216
2019,972,55,59,31177
2019,972,60,64,30021
2019,972,65,69,25575
2019,972,70,74,20236
2019,972,75,79,14663
2019,972,80,84,11052
2019,972,85,89,7280
2019,972,90,94,3283
2019,972,95,120,1177
2019,973,0,4,32396
2019,973,5,9,30558
2019,973,10,14,31075
2019,973,15,19,28744
2019,973,20,24,22615
2019,973,25,29,19411
2019,973,30,34,20584
2019,973,35,39,20357
2019,973,40,44,18874
2019,973,45,49,16153
2019,973,50,54,15554
2019,973,55,59,13507
2019,973,60,64,10765
2019,973,65,69,7629
2019,973,70,74,5525
2019,973,75,79,3602
2019,973,80,84,2038
2019,973,85,89,1045
2019,973,90,94,378
2019,973,95,120,289
2019,974,0,4,58099
2019,974,5,9,61996
2019,974,10,14,66524
2019,974,15,19,65285
2019,974,20,24,50744
2019,974,25,29,45475
2019,974,30,34,53188
2019,974,35,39,54416
2019,974,40,44,55299
2019,974,45,49,55690
2019,974,50,54,61070
2019,974,55,59,64281
2019,974,60,64,53623
2019,974,65,69,45072
2019,974,70,74,32220
2019,974,75,79,21985
2019,974,80,84,14863
2019,974,85,89,8613
2019,974,90,94,3360
2019,974,95,120,1299
2019,976,0,4,48756
2019,976,5,9,45509
2019,976,10,14,41453
2019,976,15,19,30973
2019,976,20,24,19992
2019,976,25,29,20657
2019,976,30,34,21219
2019,976,35,39,20582
2019,976,40,44,17282
2019,976,45,49,13906
2019,976,50,54,9040
2019,976,55,59,7326
2019,976,60,64,5088
2019,976,65,69,3487
2019,976,70,74,1970
2019,976,75,79,1388
2019,976,80,84,768
2019,976,85,89,387
2019,976,90,94,126
2019,976,95,120,113
2019,DOM,0,4,173719
2019,DOM,5,9,175644
2019,DOM,10,14,181765
2019,DOM,15,19,170051
2019,DOM,20,24,128171
2019,DOM,25,29,115698
2019,DOM,30,34,131009
2019,DOM,35,39,131418
2019,DOM,40,44,128794
2019,DOM,45,49,129987
2019,DOM,50,54,141321
2019,DOM,55,59,147062
2019,DOM,60,64,129314
2019,DOM,65,69,107404
2019,DOM,70,74,81622
2019,DOM,75,79,57467
2019,DOM,80,84,39167
2019,DOM,85,89,23856
2019,DOM,90,94,10334
2019,DOM,95,120,3951
2019,France métropolitaine et DOM,0,4,3528519
2019,France métropolitaine et DOM,5,9,3963628
2019,France métropolitaine et DOM,10,14,4283679
2019,France métropolitaine et DOM,15,19,4243962
2019,France métropolitaine et DOM,20,24,3974246
2019,France métropolitaine et DOM,25,29,3718567
2019,France métropolitaine et DOM,30,34,4041269
2019,France métropolitaine et DOM,35,39,4179961
2019,France métropolitaine et DOM,40,44,4294724
2019,France métropolitaine et DOM,45,49,4210764
2019,France métropolitaine et DOM,50,54,4500572
2019,France métropolitaine et DOM,55,59,4440273
2019,France métropolitaine et DOM,60,64,4198598
2019,France métropolitaine et DOM,65,69,3908807
2019,France métropolitaine et DOM,70,74,3705258
2019,France métropolitaine et DOM,75,79,2754934
2019,France métropolitaine et DOM,80,84,1805432
2019,France métropolitaine et DOM,85,89,1352198
2019,France métropolitaine et DOM,90,94,708448
2019,France métropolitaine et DOM,95,120,228752
2020,01,0,4,37167
2020,01,5,9,44341
2020,01,10,14,47368
2020,01,15,19,41851
2020,01,20,24,33385
2020,01,25,29,32300
2020,01,30,34,40240
2020,01,35,39,44035
2020,01,40,44,45914
2020,01,45,49,44143
2020,01,50,54,47484
2020,01,55,59,45586
2020,01,60,64,40402
2020,01,65,69,35995
2020,01,70,74,32966
2020,01,75,79,24933
2020,01,80,84,15541
2020,01,85,89,10616
2020,01,90,94,5748
2020,01,95,120,1922
2020,02,0,4,25904
2020,02,5,9,31619
2020,02,10,14,35428
2020,02,15,19,32733
2020,02,20,24,28635
2020,02,25,29,25040
2020,02,30,34,28659
2020,02,35,39,31120
2020,02,40,44,32033
2020,02,45,49,31422
2020,02,50,54,33957
2020,02,55,59,34978
2020,02,60,64,34843
2020,02,65,69,32561
2020,02,70,74,31333
2020,02,75,79,21439
2020,02,80,84,13336
